ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor(s),Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,CombinedWith,Description
21237,MED,9410,011,CLN,"0","To Be Announced","TBA","","Critical Care Medicine","",Open,0,30,0,"","Students participate in the care of critically ill patients in intensive care settings ranging from pediatrics to medical, surgical, and adult units. The focus is on the management of multisystem disease, and the treatment of respiratory, cardiovascular, metabolic, and hemodynamic compromise."
21238,MED,9410,012,CLN,"0","To Be Announced","TBA","","Critical Care Medicine","",Open,0,30,0,"","Students participate in the care of critically ill patients in intensive care settings ranging from pediatrics to medical, surgical, and adult units. The focus is on the management of multisystem disease, and the treatment of respiratory, cardiovascular, metabolic, and hemodynamic compromise."
21239,MED,9410,013,CLN,"0","To Be Announced","TBA","","Critical Care Medicine","",Open,0,30,0,"","Students participate in the care of critically ill patients in intensive care settings ranging from pediatrics to medical, surgical, and adult units. The focus is on the management of multisystem disease, and the treatment of respiratory, cardiovascular, metabolic, and hemodynamic compromise."
21240,MED,9410,014,CLN,"0","To Be Announced","TBA","","Critical Care Medicine","",Open,0,30,0,"","Students participate in the care of critically ill patients in intensive care settings ranging from pediatrics to medical, surgical, and adult units. The focus is on the management of multisystem disease, and the treatment of respiratory, cardiovascular, metabolic, and hemodynamic compromise."
18146,MED,9640,001,CLN,"0","To Be Announced","TBA","","Advanced Clinical Elective","",Open,0,150,0,"","ACEs are 4-week clinical rotations during which students develop advanced clinical skills as they take on increased responsibilities for the evaluation and management of patients. Students are integrated as members of the healthcare team, to meet patients' needs. Students exercise critical thinking as they develop treatment plans under supervision and receive feedback in preparation for day one of residency."
18167,MED,9640,002,CLN,"0","To Be Announced","TBA","","Advanced Clinical Elective","",Open,0,30,0,"","ACEs are 4-week clinical rotations during which students develop advanced clinical skills as they take on increased responsibilities for the evaluation and management of patients. Students are integrated as members of the healthcare team, to meet patients' needs. Students exercise critical thinking as they develop treatment plans under supervision and receive feedback in preparation for day one of residency."
18139,MED,9657,001,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
18140,MED,9657,002,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
18141,MED,9657,003,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
18142,MED,9657,004,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
18143,MED,9657,005,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
18144,MED,9657,006,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
18165,MED,9657,007,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
21241,MED,9657,008,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
21242,MED,9657,009,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
21243,MED,9657,010,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
21244,MED,9657,011,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
21245,MED,9657,012,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
21246,MED,9657,013,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
21247,MED,9657,014,CLN,"0","To Be Announced","TBA","","Emergency Medicine","",Open,0,30,0,"","This required rotation provides students an opportunity to evaluate undifferentiated patients in the emergency department (ED). Students apply history taking and physical exam skills learned during Foundations of Clinical Medicine (FCM) and the third-year clerkships to an acute care setting."
18125,MED,9670,001,CLN,"0","To Be Announced","TBA","","Electives Program II","",Open,0,160,0,"","There are 16 rotations between the end of the core clerkships and graduation. Students must earn 40 elective credits in addition to the required 16 credits of the Bedside to Community, Advanced Clinical Elective, Emergency Medicine, Critical Care Medicine, and Intern Readiness courses."
21248,MED,9670,002,CLN,"0","To Be Announced","TBA","","Electives Program II","",Open,0,30,0,"","There are 16 rotations between the end of the core clerkships and graduation. Students must earn 40 elective credits in addition to the required 16 credits of the Bedside to Community, Advanced Clinical Elective, Emergency Medicine, Critical Care Medicine, and Intern Readiness courses."
18138,MED,9672,001,CLN,"0","To Be Announced","TBA","","Electives Program IV","",Open,0,30,0,"","There are 16 rotations between the end of the core clerkships and graduation. Students must earn 40 elective credits in addition to the required 16 credits of the Bedside to Community, Advanced Clinical Elective, Emergency Medicine, Critical Care Medicine, and Intern Readiness courses."
21249,MED,9672,002,CLN,"0","TBA","TBA","","Electives Program IV","",Open,0,30,0,"","There are 16 rotations between the end of the core clerkships and graduation. Students must earn 40 elective credits in addition to the required 16 credits of the Bedside to Community, Advanced Clinical Elective, Emergency Medicine, Critical Care Medicine, and Intern Readiness courses."
18124,MED,9690,001,SEM,"0","To Be Announced","TBA","","Internship Readiness Course","",Open,0,180,0,"","Internship Readiness is a 2-week required course that takes place around Match Day. Students choose between specialty tracks including surgery, pediatrics, acute care, internal medicine, obstetrics & gynecology, & pathology. This course increases students' readiness for residency by reviewing necessary clinical knowledge & skills. The course incorporates case-based & small group sessions in addition to hands-on procedural training & simulation."
21250,MED,9690,002,SEM,"0","To Be Announced","TBA","","Internship Readiness Course","",Open,0,30,0,"","Internship Readiness is a 2-week required course that takes place around Match Day. Students choose between specialty tracks including surgery, pediatrics, acute care, internal medicine, obstetrics & gynecology, & pathology. This course increases students' readiness for residency by reviewing necessary clinical knowledge & skills. The course incorporates case-based & small group sessions in addition to hands-on procedural training & simulation."
21080,MESA,2430,200,Lecture,"3","Adrienne Resha","MoWe 3:30pm - 4:45pm","","Sadaqah and Seva: MESA Superheroes","",Open,4,30,0,"","This course offers a semester-long study of Middle Eastern, North African, and South Asian representation and racialization in American popular culture via the superhero genre. Engaging with visual media (comics, television, film), creator talks and interviews, and academic writing, we will think critically about how people and ideas travel across borders."
20898,MESA,3270,001,Lecture,"3","Kristina Richardson","MoWe 2:00pm - 3:15pm","","A History of Astrology","",Open,20,30,0,"","In this course we will examine the history of astrology, as both a body of knowledge and a process of discovery, from the ancient to the contemporary periods. Astrology played a significant, albeit underappreciated, role in the making of ancient and medieval societies. We will consider astrology's early global status as a science with immutable laws, and its 17th-century designation as a pseudo-science in Western thought."
21067,MESA,3640,001,Lecture,"3","Caroline Kahlenberg, Samhita Sunya","TuTh 2:00pm - 3:15pm","","Israel/Palestine on Film: Historical Perspectives from ME/SA","",Open,26,30,0,"","How do we know what we know, and why do we feel what we feel, about Israel/Palestine? This course challenges us to reflect on this question by offering key perspectives on both the modern history of Palestine/Israel, on the one hand; and the modern history of film, on the other, through a unique set of ""outsider"" films about Israel/Palestine from across the Middle East and South Asia."
21450,MESA,4991,001,SEM,"3","Samhita Sunya","TuTh 12:30pm - 1:45pm","","From Method to Practice: Research Workshop in and Across Areas","",Open,4,10,0,"MESA 7991-001, MESA 4991-001","The purpose of this course is to provide students with guidance in developing their undergraduate capstone projects. The initial portion of the course will be heavy on readings, while the latter portion will be structured as a series of hands-on workshops that draw on the insights of the earlier readings, in order to guide students through a semester-long research project of their choosing."
13442,MESA,4993,001,IND,"1 - 3","Nizar Hermes","TBA","","Independent Study","",Open,0,2,0,"","Independent study in a special field under the direction of a faculty member in MESALC. Prerequisite: Instructor permission."
14583,MESA,4993,002,IND,"1 - 3","Daniel Lefkowitz","TBA","","Independent Study","",Open,0,5,0,"","Independent study in a special field under the direction of a faculty member in MESALC. Prerequisite: Instructor permission."
13317,MESA,4999,001,SEM,"6","Kristina Richardson","TBA","","Middle Eastern and South Asian Studies Senior Thesis II","",Open,0,30,0,"","Thesis composition under the direction of a MESALC faculty member serving as thesis advisor and a second faculty member serving as second reader. The second faculty member may be from outside MESALC. Prerequisite: DMP major and instructor permission."
14309,MESA,4999,002,SEM,"6","Zvi Gilboa","TBA","","Middle Eastern and South Asian Studies Senior Thesis II","",Open,0,30,0,"","Thesis composition under the direction of a MESALC faculty member serving as thesis advisor and a second faculty member serving as second reader. The second faculty member may be from outside MESALC. Prerequisite: DMP major and instructor permission."
14310,MESA,4999,003,SEM,"6","Nizar Hermes","TBA","","Middle Eastern and South Asian Studies Senior Thesis II","",Open,0,30,0,"","Thesis composition under the direction of a MESALC faculty member serving as thesis advisor and a second faculty member serving as second reader. The second faculty member may be from outside MESALC. Prerequisite: DMP major and instructor permission."
14311,MESA,4999,004,SEM,"6","Caroline Kahlenberg","TBA","","Middle Eastern and South Asian Studies Senior Thesis II","",Open,0,30,0,"","Thesis composition under the direction of a MESALC faculty member serving as thesis advisor and a second faculty member serving as second reader. The second faculty member may be from outside MESALC. Prerequisite: DMP major and instructor permission."
21286,MESA,7991,001,Lecture,"3","Samhita Sunya","TuTh 12:30pm - 1:45pm","","From Method to Practice: Research Workshop in and Across Areas","",Open,4,10,0,"MESA 7991-001, MESA 4991-001","The purpose of this course is to provide students with guidance in developing their graduate research projects. The initial portion of the course will be heavy on readings, while the latter portion will be structured as a series of hands-on workshops that draw on the insights of the earlier readings, in order to guide students through a semester-long research project of their choosing."
13454,MESA,8993,001,IND,"1 - 3","Robert Hueckstedt","TBA","","Independent Study II","",Open,0,3,0,"","Independent Study II"
13461,MESA,8993,002,IND,"1 - 3","Samhita Sunya","TBA","","Independent Study II","",Open,0,5,0,"","Independent Study II"
21559,MESA,8993,003,IND,"1 - 3","Nizar Hermes","TBA","","Independent Study II","",Open,0,3,0,"","Independent Study II"
20158,MEST,2270,001,Lecture,"3","Hanadi Al-Samman","TuTh 11:00am - 12:15pm","","Culture and Society of the Contemporary Arab Middle East","",Closed,18,18,0,"MEST 2270-001, ENWR 2510-006","Introduces the cultural traits and patterns of contemporary Arab society based on scholarly research, recent field work, and personal experiences and observations in the Arab world. Taught in English; no knowledge of Arabic is required."
20259,MEST,3232,001,Lecture,"3","Sophia Solomon","Tu 2:00pm - 4:30pm","","No Foul- No Game: Sports, Nationality, and the Israeli-Palestinian conflict","",Open,7,20,0,"","This course reviews key milestones of the Israeli-Palestinian conflict throughout the lends of competitive sports in the MENA regions and in Israel in particular. The course examines sports¿ role in reflecting socio-political divisions of religion, gender, class and representation struggles, while serving political interests as part of culture and identity building, as well as its utilization as a platform for ethno-nationalist violence."
13282,MEST,3282,001,Lecture,"3","Baris Unlu","Tu 5:00pm - 7:30pm","","The Ottoman Empire: State, Society, Culture","",Open,8,30,0,"","In this course, we will examine the history of the Ottoman Empire through social, political and cultural changes and transformations. We will do this through concepts and phenomena such as state and empire formation, capitalism, class struggle, imperialism, colonialism, orientalism, nationalism, nation-building, patriarchy, and ethnic engineering. We will discuss each period and theme within a global framework."
21307,MEST,3491,001,Lecture,"3","Zvi Gilboa","MoWe 5:00pm - 6:15pm","","Native Translation: Palestinian Voices in Contemporary Israel","",Open,7,30,0,"","This course provides a close look at Palestinian cultural and literary production within the State of Israel. Muslim and Christian Palestinian citizens of Israel. With the support of region-specific theory, and through a continuous engagement with (the English translation of) literature, music, film, spoken word, visual art, political speeches, and newspaper articles, you will develop a critical understanding of the multifaceted, contemporary manifestation of Palestinian voices in Israel."
18168,MICR,8006,001,Lecture,"1","Lucy Pemberton","Tu 12:00pm - 1:00pm","","Continuing Colloquium in Microbiology","",Open,2,60,0,"","Critical analysis of current research areas in microbiology and related fields. Central topics will be covered seriatim by the staff. Students will present in rotation their analyses of pertinent scientific literature. Two conference hours per week."
18169,MICR,8040,001,Lecture,"2","Andrew Dudley","TuTh 1:30pm - 3:00pm","","Fundamentals in Cancer Biology","",Open,10,25,0,"","This course examines the molecular basis of cancer and how environmental and hereditary factors cooperate to elicit the transformed phenotype and promote cancer progression. It is team taught by both basic scientists and clinical faculty, providing students with an introduction to clinical presentation, progression, and outcomes; genetic/cellular/tissue drivers of oncogenesis and metastasis; and therapeutic challenges for the treatment of cancer"
18170,MICR,8044,001,Lecture,"2","Hui Zong","TuTh 1:30pm - 3:00pm","","Fundamentals in Cancer Biology II","",Open,9,20,0,"","This course builds on MICR8040, Fundamentals in Cancer, to expand your understanding of the molecular basis of cancer. This course will expose you to non-tumor cell autonomous drivers of cancer in addition to continuing to further develop your knowledge of major contributors to cancer.  Topics will include cancer cell metabolism, hormone receptor signaling, tumor angiogenesis, the plethora of cells in the tumor microenvironment, and metastasis."
19304,MICR,8200,001,Lecture,"2","Loren Erickson","MoWeFr 10:30am - 12:00pm","","Building Blocks of the Immune System","",Open,1,30,0,"","Provides a detailed introduction to the innate and adaptive arms of the immune system, focusing on cell interactions and molecular pathways that regulate development of immune responses. Lectures will emphasize experimental approaches that underpin current understanding and serve as tools for further investigation. Appropriate for graduate students and clinical fellows. A previous introductory course in immunology is strongly recommended."
18171,MICR,8202,001,Lecture,"2","Loren Erickson","MoWeFr 10:30am - 12:00pm","","Integration and Diversification of the Immune System","",Open,0,35,0,"","Continuation of MICR 8200, introducing additional components of innate and adaptive arms of the immune system. Also covers how the components of the immune system are integrated in different anatomic compartments during development of specific immune responses, including responses to pathogens and tumors, and conditions of allergy and autoimmunity. Lecture emphasis will be similar to that of MICR 8200. Prerequisite: MICR 8200."
18172,MICR,8400,001,Lecture,"2","Isabelle Derre","MoWeFr 1:00pm - 3:00pm","","Molecular Principles of Bacteriology and Virology","",Open,0,20,0,"","This foundational module will cover fundamentals of the biology of bacteria and viruses. Bacteriology topics to be discussed include bacterial physiology, genetics, and gene regulation, and how these and other features impact drug discovery and pathogenesis. Virology topics to be discussed include virus structure and assembly, viral replication, viral genetic regulation, virus/immune interactions, and applications of viruses in 21st century."
18173,MICR,9999,001,IND,"1 - 12","Andrew Dudley","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18174,MICR,9999,002,IND,"1 - 12","Thomas Loughran","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18175,MICR,9999,003,IND,"1 - 12","Isabelle Derre","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18176,MICR,9999,004,IND,"1 - 12","Bimal Desai","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18470,MICR,9999,005,IND,"1 - 12","Jie Sun","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18469,MICR,9999,006,IND,"1 - 12","Natasha Sheybani","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18405,MICR,9999,007,IND,"1 - 12","Michael Elliott","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18177,MICR,9999,008,IND,"1 - 12","William Petri","TBA","","Non-Topical Research","",Open,3,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18178,MICR,9999,009,IND,"1 - 12","Amy Bouton","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18406,MICR,9999,010,IND,"1 - 12","Carrie Cowardin","TBA","","Non-Topical Research","",Open,2,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18179,MICR,9999,011,IND,"1 - 12","James Casanova","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18180,MICR,9999,012,IND,"1 - 12","David Rekosh","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18407,MICR,9999,013,IND,"1 - 12","Richard Price","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18181,MICR,9999,014,IND,"1 - 12","Ulrike Lorenz","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18182,MICR,9999,015,IND,"1 - 12","Lucy Pemberton","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18183,MICR,9999,016,IND,"1 - 12","Daniel Engel","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18184,MICR,9999,017,IND,"1 - 12","Victor Engelhard","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18185,MICR,9999,018,IND,"1 - 12","Loren Erickson","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18186,MICR,9999,019,IND,"1 - 12","Alison Criss","TBA","","Non-Topical Research","",Open,3,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18408,MICR,9999,020,IND,"1 - 12","Rebecca Pompano","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18187,MICR,9999,021,IND,"1 - 12","Hui Zong","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18188,MICR,9999,022,IND,"1 - 12","Melissa Kendall","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18189,MICR,9999,023,IND,"1 - 12","David Kashatus","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18190,MICR,9999,024,IND,"1 - 12","Kwon Park","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18191,MICR,9999,025,IND,"1 - 12","Judith Woodfolk","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18192,MICR,9999,026,IND,"1 - 12","James Nataro","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18193,MICR,9999,027,IND,"1 - 12","Coleen Mcnamara","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18409,MICR,9999,028,IND,"1 - 12","Sepideh Dolatshahi","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18441,MICR,9999,029,IND,"1 - 12","John Lukens","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18194,MICR,9999,030,IND,"1 - 12","Herve Agaisse","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18195,MICR,9999,031,IND,"1 - 12","ANNA CLIFFE","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18196,MICR,9999,032,IND,"1 - 12","Sarah Ewald","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18197,MICR,9999,033,IND,"1 - 12","Melanie Rutkowski","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18198,MICR,9999,034,IND,"1 - 12","Tajie Harris","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18199,MICR,9999,035,IND,"1 - 12","Michael Brown","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18200,MICR,9999,036,IND,"1 - 12","Roger Abounader","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18489,MICR,9999,037,IND,"1 - 12","Young Hahn","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18490,MICR,9999,038,IND,"1 - 12","Anne Sperling","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18507,MICR,9999,039,IND,"1 - 12","Mariano Garcia-Blanco","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18508,MICR,9999,040,IND,"1 - 12","Kristin Anderson","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18509,MICR,9999,041,IND,"1 - 12","Justin Taylor","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18551,MICR,9999,042,IND,"1 - 12","Sanja Arandjelovic","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18560,MICR,9999,043,IND,"1 - 12","Qiwei Wang","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18561,MICR,9999,044,IND,"1 - 12","Stefanie Bailey","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18562,MICR,9999,045,IND,"1 - 12","Daniel Zegarra Ruiz","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
18563,MICR,9999,046,IND,"1 - 12","Ukpong Eyo","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
21537,MICR,9999,047,IND,"1 - 12","Tsai-Yi Lu","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
21544,MICR,9999,048,IND,"1 - 12","Sarah Dremel","TBA","","Non-Topical Research","",Open,1,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
21545,MICR,9999,049,IND,"1 - 12","Stefanie Bailey","TBA","","Non-Topical Research","",Open,0,30,0,"","For doctoral dissertation, taken under the supervision of a dissertation director."
21462,MISC,1020,001,Lecture,"1","Stephen Zaradich, William Watkins","We 11:00am - 11:50am","","Introduction to Leadership & the Profession of Arms","",Open,6,30,0,"","This course introduces Cadets to the personal challenges and competencies that are critical for adaptive leadership. Cadets learn the basics of the communications process and the importance for leader's to develop the essential skills to effectively communicate in the Army. Students will examine the Army Profession and what it means to be a professional in the U.S. Army."
21463,MISC,1020,002,Lecture,"1","Stephen Zaradich, William Watkins","Th 11:00am - 11:50am","","Introduction to Leadership & the Profession of Arms","",Open,7,30,0,"","This course introduces Cadets to the personal challenges and competencies that are critical for adaptive leadership. Cadets learn the basics of the communications process and the importance for leader's to develop the essential skills to effectively communicate in the Army. Students will examine the Army Profession and what it means to be a professional in the U.S. Army."
18849,MISC,1020,003,Lecture,"1","Stephen Zaradich, William Watkins","TBA","","Introduction to Leadership & the Profession of Arms","",Open,0,10,0,"","This course introduces Cadets to the personal challenges and competencies that are critical for adaptive leadership. Cadets learn the basics of the communications process and the importance for leader's to develop the essential skills to effectively communicate in the Army. Students will examine the Army Profession and what it means to be a professional in the U.S. Army."
21465,MISC,1025,001,Laboratory,"1","Stephen Zaradich, Evan Davis, William Watkins","Tu 4:00pm - 6:00pm","","Introduction to Applied Military Leadership","",Open,10,30,0,"","Apply the basic military skills as a member of a squad and platoon in situationally based training exercises."
21301,MISC,2020,001,Lecture,"2","William Watkins, Evan Davis, Stephen Zaradich","We 3:00pm - 4:50pm","","Team Development & Army Doctrine","",Open,6,30,0,"","This course examines the challenges of leading teams in a complex environment. It highlights dimensions of terrain analysis, platoon operations, and operation orders. Further study of the theoretical basis of the Army Leadership Requirements Model explores the dynamics of adaptive leadership in the context of military operations. Cadets develop greater self awareness of their leadership styles and practice communication and team building skills."
21302,MISC,2020,002,Lecture,"2","William Watkins, Evan Davis, Stephen Zaradich","Th 1:00pm - 2:50pm","","Team Development & Army Doctrine","",Open,1,30,0,"","This course examines the challenges of leading teams in a complex environment. It highlights dimensions of terrain analysis, platoon operations, and operation orders. Further study of the theoretical basis of the Army Leadership Requirements Model explores the dynamics of adaptive leadership in the context of military operations. Cadets develop greater self awareness of their leadership styles and practice communication and team building skills."
18850,MISC,2020,003,Lecture,"2","William Watkins, Evan Davis, Stephen Zaradich","TBA","","Team Development & Army Doctrine","",Open,0,10,0,"","This course examines the challenges of leading teams in a complex environment. It highlights dimensions of terrain analysis, platoon operations, and operation orders. Further study of the theoretical basis of the Army Leadership Requirements Model explores the dynamics of adaptive leadership in the context of military operations. Cadets develop greater self awareness of their leadership styles and practice communication and team building skills."
18833,MISC,2025,001,Laboratory,"1","William Watkins, Evan Davis, -","Tu 4:00pm - 6:00pm","","Intermediate Applied Military Leadership","",Open,0,36,0,"","Apply advanced military skills as a member of a squad or platoon, serving as team leaders whenever possible in situationally based training exercises. Upon completion, each student is prepared to assume junior leadership positions within the battalion; training, mentoring and developing the first year cadets."
18844,MISC,2025,002,Laboratory,"1","William Watkins, -","TBA","","Intermediate Applied Military Leadership","",Open,0,10,0,"","Apply advanced military skills as a member of a squad or platoon, serving as team leaders whenever possible in situationally based training exercises. Upon completion, each student is prepared to assume junior leadership positions within the battalion; training, mentoring and developing the first year cadets."
18840,MISC,3020,001,Lecture,"2","Evan Davis, Stephen Zaradich, William Watkins","We 1:00pm - 2:50pm","","Applied Leadership in Small Unit Operations","",Open,3,25,0,"","Students will study, practice, and apply the fundamentals of leadership, values & ethics, personal development, and tactics. They will be capable of planning, coordinating, navigating, motivating and leading a twelve person unit in the execution of a tactical mission in a field environment. Instructors will provide continued systematic and specific feedback on students' leader attributes, values and core leader competencies.Prerequisites: Contracted Cadets only"
